"projectID","projectAcronym","organisationID","vatNumber","name","shortName","SME","activityType","street","postCode","city","country","nutsCode","geolocation","organizationURL","contactForm","contentUpdateDate","rcn","order","role","ecContribution","netEcContribution","totalCost","endOfParticipation","active"
879686,"SSBI-CRO-KAM5",938550758,"HR25609559342","HRVATSKA AGENCIJA ZA MALO GOSPODARSTVO, INOVACIJE I INVESTICIJE","HAMAG-BICRO","false","PUB","KSAVER 208","10000","Zagreb","HR","HR050","45.8131545,15.9770298","https://www.hamaginvest.hr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/938550758/879686","2022-10-28 14:08:25",2272211,2,"participant",15411.25,15411.25,"15411,25","false",""
831314,"BASKAM3",900715811,"ESQ4800789B","SPRI- AGENCIA VASCA DE DESARROLLO EMPRESARIAL","SPRI","false","PUB","AL. URQUIJO 36 49","48011","BILBAO","ES","ES213","43.2604508,-2.9384432","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900715811/831314","2022-08-17 23:26:11",1957442,1,"coordinator",35740,35740,"35740","false",""
831314,"BASKAM3",999799856,"ESQ2073001F","CAMARA OFICIAL DE COMERCIO, INDUSTRIA Y NAVEGACION DE GIPUZKOA","CAMARA OFICIAL DE COMERCIO, INDUSTRIA Y NAVEGACION DE GIPUZKOA","false","PUB","AVENIDA DE TOLOSA 75","20002","DONOSTIA SAN SEBASTIAN","ES","ES212","43.3132065,-2.0052321","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999799856/831314","2022-08-17 23:26:11",2561347,3,"participant",0,0,"0","false","false"
831314,"BASKAM3",941969717,"ESQ0173001I","CHAMBER OF COMMERCE AND INDUSTRY OF ALAVA","CCIALAVA","false","PUB","Dato 38  1","01005","VITORIA GASTEIZ","ES","ES211","42.8428863,-2.6726399","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941969717/831314","2022-08-17 23:26:11",2561348,4,"participant",0,0,"0","false","false"
831314,"BASKAM3",999913152,"ESQ4873001D","CAMARA DE COMERCIO, INDUSTRIA Y NAVEGACION DE BILBAO","CAMARA DE COMERCIO,INDUSTRIA Y NAVE GACION DE BILBAO","false","PUB","ALAMEDE DE RECALDE 50","48008","BILBAO BIZKAIA","ES","ES213","43.2644957,-2.9339976","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999913152/831314","2022-08-17 23:26:11",2561346,2,"participant",0,0,"0","false","false"
879434,"SMEntorEGE",938297685,"TR2920011823","DENIZLI TICARET ODASI","DENIZLI CHAMBER OF COMMERCE","false","PUB","SARAYLAR MAH SALTAK CAD 5","20100","Denizli","TR","TR322","37.7824921,29.0835604","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/938297685/879434","2024-01-04 18:02:26",2561373,2,"participant",0,0,"0","false","false"
879434,"SMEntorEGE",938461130,"TR3250047965","EGE BOLGESI SANAYI ODASINA","AEGEAN REGION CHAMBER OF INDUSTRY","false","PUB","CUMHURIYET BULVARI 63 PASAPORT","35210","İzmir","TR","TR310","38.9597594,34.9249653","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/938461130/879434","2024-01-04 18:02:26",2561374,3,"participant",0,0,"0","false","false"
643363,"PIC2INNO",950323357,"FR78130017270","CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION PARIS ILE-DE-FRANCE","CCI PARIS ILE-DE-FRANCE","false","PUB","AVENUE DE FRIEDLAND 27","75382","Paris","FR","FR101","48.8742406,2.3013086","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950323357/643363","2022-08-08 09:14:55",1949665,1,"coordinator",157500,157500,"196875","false",""
879956,"ALPS INN3",935361204,"IT00796640100","CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI GENOVA","CCIAA GE","false","PUB","VIA GARIBALDI 4","16121","GENOVA","IT","ITC33","44.4111295,8.932665","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/935361204/879956","2022-10-28 14:33:15",1957066,8,"participant",27460,27460,"27460","false",""
879956,"ALPS INN3",999738067,"IT05443890016","UNIONCAMERE PIEMONTE","UCP","false","PUB","VIA POMBA 23","10123","TORINO","IT","ITC11","45.0653074,7.6851972","http://www.pie.camcom.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999738067/879956","2022-10-28 14:33:15",1923552,2,"participant",70306,70306,"70306,25","false",""
879956,"ALPS INN3",897150479,"IT01523290086","AZIENDA SPECIALE RIVIERE DI LIGURIA","RIVIERE DI LIGURIA","false","PUB","VIA QUARDA SUPERIORE 16","17100","SAVONA","IT","ITC32","44.3090008,8.4841569","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897150479/879956","2022-10-28 14:33:15",1964094,9,"participant",0,0,"0","false","false"
879956,"ALPS INN3",996097851,"IT00849050109","REGIONE LIGURIA","","false","PUB","VIA FIESCHI 15","16121","Genova","IT","ITC33","44.4052218,8.9365696","https://www.regione.liguria.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996097851/879956","2022-10-28 14:33:15",1923526,6,"participant",0,0,"0","false","false"
879956,"ALPS INN3",999913540,"","CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO AGRICOLTURA DI TORINO","","false","PUB","Via Carlo Alberto 16","10123","Torino","IT","ITC11","45.0619041,7.6816368","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999913540/879956","2022-10-28 14:33:15",2419900,1,"coordinator",83550,83550,"83550","false",""
742402,"MED4INNO",915515586,"FR85130022478","CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION OCCITANIE","CCI  OCCITANIE","false","PUB","5 RUE DIEUDONNE COSTES","31701","BLAGNAC","FR","FRJ23","43.6317284,1.3791356","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/915515586/742402","2022-08-23 22:32:10",2867746,2,"participant",0,0,"0","false","false"
742402,"MED4INNO",941429233,"FR02181300013","CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION PROVENCE ALPES COTE D'AZUR","CCIR PACA","false","PUB","RUE NEUVE SAINT MARTIN 8","13221","MARSEILLE","FR","FRL04","43.2987739,5.3745879","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941429233/742402","2022-08-23 22:32:10",2419970,3,"participant",62192.5,62192.5,"62192,5","false",""
879665,"AURASME4",915461945,"FR48130022692","CHAMBRE DE COMMERCE ET D'INDUSTRIEDE REGION AUVERGNE-RHONE-ALPES","CCIR","false","PUB","32 QUAI PERRACHE","69286","LYON","FR","FRK26","45.7426545,4.8250903","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/915461945/879665","2022-10-28 14:12:31",2882044,1,"coordinator",230846,230846,"230846,25","false",""
739849,"E3Canarias 2017-2018",943585349,"ESQ3873003B","CAMARA OFICIAL DE COMERCIO,INDUSTRIA, SERVICIOS Y NAVEGACION DE SANTACRUZ DE TENERIFE","COCIN SCTFE","false","PUB","PLAZA DE LA CANDELARIA 6","38003","Santa Cruz Tenerife","ES","ES709","27.7550097,-18.0015077","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/943585349/739849","2022-08-15 13:08:37",2561326,3,"participant",0,0,"0","false","false"
739849,"E3Canarias 2017-2018",996697311,"ESS3511001D","COMUNIDAD AUTONOMA DE CANARIAS","","false","PUB","Avda. José Manuel Guimerá 5","38071","Sta Cruz De Tenerife","ES","ES709","28.0983585,-16.6665646","https://www.gobcan.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996697311/739849","2022-08-15 13:08:37",2132928,1,"coordinator",0,0,"0","false",""
739849,"E3Canarias 2017-2018",938536111,"ESQ3573002G","CAMARA OFICIAL DE COMERCIO INDUSTRIA Y NAVIGACION DE GRAN CANARIA","CAMARA GRAN CANARIA","false","PUB","LEON Y CASTILLO NUMERO 24 PLANTA 1","35002","Las Palmas De Gran Canaria","ES","ES705","28.128874,-15.4349448","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/938536111/739849","2022-08-15 13:08:37",2561327,4,"participant",0,0,"0","false","false"
831245,"BITNET-INNOSUP",933024086,"","JAVNA USTANOVA RAZVOJNA AGENCIJA UNSKO-SANSKOG KANTONA","JU RA USK""","false","PUB","ALIJE DERZELEZA 6","77000","BIHAC","BA","BA","44.8099244,15.8695963","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/933024086/831245","2022-08-17 23:26:06",3098384,6,"participant",0,0,"0","false","false"
879473,"VEBIN SME 3.1",947950446,"BE0242401911","VLAAMS AGENTSCHAP VOOR INTERNATIONAAL ONDERNEMEN","Flanders Investment & Trade","false","PUB","KONING ALBERT II LAAN 37","1030","BRUSSEL","BE","BE100","50.8638963,4.35917382754002","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/947950446/879473","2022-10-28 14:11:04",2561366,2,"participant",162500,162500,"162500","false",""
879473,"VEBIN SME 3.1",999575107,"BE0316380841","VLAAMSE GEWEST","VL O","false","PUB","AVENUE DU PORT 88","1000","Bruxelles / Brussel","BE","BE100","50.86621705,4.350107410729449","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999575107/879473","2022-10-28 14:11:04",1912462,1,"coordinator",162500,162500,"162500","false",""
831285,"VEBIN SME 3.0",947950446,"BE0242401911","VLAAMS AGENTSCHAP VOOR INTERNATIONAAL ONDERNEMEN","Flanders Investment & Trade","false","PUB","KONING ALBERT II LAAN 37","1030","BRUSSEL","BE","BE100","50.8638963,4.35917382754002","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/947950446/831285","2022-08-25 16:30:07",2561366,2,"participant",76875,76875,"76875","false",""
831285,"VEBIN SME 3.0",999575107,"BE0316380841","VLAAMSE GEWEST","VL O","false","PUB","AVENUE DU PORT 88","1000","Bruxelles / Brussel","BE","BE100","50.86621705,4.350107410729449","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999575107/831285","2022-08-25 16:30:07",1912462,1,"coordinator",76875,76875,"76875","false",""
740232,"InnoManage BB",999830314,"","INDUSTRIE- UND HANDELSKAMMER OSTBRANDENBURG","IHK","false","PUB","PUSCHKINSTRASSE 12B","15236","FRANKFURT ODER","DE","DE40C","52.3364603,14.533859","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999830314/740232","2022-08-15 13:06:34",2560265,3,"participant",0,0,"0","false","false"
674855,"INNCAS4TH",946408728,"","INDUSTRIE- UND HANDELSKAMMER ERFURT","IHK ERFURT","true","PUB","ARNSTADTER STRASSE 34","99096","ERFURT","DE","DEG01","50.963393350000004,11.032957872666673","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/946408728/674855","2022-08-11 10:23:02",2560272,1,"coordinator",0,0,"0","false",""
674850,"AURASME",915461945,"FR48130022692","CHAMBRE DE COMMERCE ET D'INDUSTRIEDE REGION AUVERGNE-RHONE-ALPES","CCIR","false","PUB","32 QUAI PERRACHE","69286","LYON","FR","FRK26","45.7426545,4.8250903","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/915461945/674850","2022-08-16 19:40:30",2882044,1,"coordinator",187346,187346,"187346,25","false",""
831213,"B-SEENOVA",941567070,"TR6030030847","KOSGEB-KUCUK VE ORTA OLCEKLI ISLETMELERI GELISTIRME VE DESTEKLEME IDARESI BASKANLIGI","KOSGEB","false","PUB","HARMAN MAH ABDULHAMIT CD 866 MAMAK","34400","Ankara","TR","TR100","39.8901621,32.8238506","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941567070/831213","2022-08-17 23:28:58",2420013,2,"participant",0,0,"0","false","false"
831213,"B-SEENOVA",950186684,"TR8590046467","TRABZON TICARET VE SANAYI ODASI","TTSO","false","PUB","Pazarkapı Mah. Sahil Cad. No.103","61200","Trabzon","TR","TR901","38.9597594,34.9249653","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950186684/831213","2022-08-17 23:28:58",1956121,3,"participant",16225,16225,"16225","false",""
831213,"B-SEENOVA",948745458,"TR8440013957","SAMSUN TICARET VE SANAYI ODASI","SAMSUN CHAMBER OF COMMERCE AND INDUSTRY","false","PUB","YENI MAHALLE MAH. 839. SOKAK NO:12","55080","Canik Samsun","TR","TR831","41.17417155,36.28580917234248","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948745458/831213","2022-08-17 23:28:58",1956120,1,"coordinator",20626.25,20626.25,"20626,25","false",""
879801,"EURACTE-INNOV III",917228121,"FR29130022718","CHAMBRE DE COMMERCE ET D INDUSTRIEDE REGION HAUTS-DE-FRANCE","CCI HAUTS DE FRANCE","false","PUB","299 BOULEVARD DE LEEDS","59031","Lille","FR","FRE11","50.640502,3.075227","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/917228121/879801","2023-12-18 20:13:36",2866400,1,"coordinator",0,0,"0","false",""
879415,"INNCASTHUR-20_21",946408728,"","INDUSTRIE- UND HANDELSKAMMER ERFURT","IHK ERFURT","false","PUB","ARNSTADTER STRASSE 34","99096","ERFURT","DE","DEG01","50.963393350000004,11.032957872666673","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/946408728/879415","2022-10-28 14:12:00",2560272,1,"coordinator",0,0,"0","false",""
643319,"Innovation Denmark",999652804,"","AALBORG KOMMUNE","AAK","false","PUB","BOULEVARDEN  13","9000","Aalborg","DK","DK050","57.046221,9.919269","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999652804/643319","2022-08-08 08:53:36",1919927,2,"participant",32725,32725,"40906,25","false",""
743494,"EURACTE-INNOV III",917228121,"FR29130022718","CHAMBRE DE COMMERCE ET D INDUSTRIEDE REGION HAUTS-DE-FRANCE","CCI HAUTS DE FRANCE","false","PUB","299 BOULEVARD DE LEEDS","59031","Lille","FR","FRE11","50.640502,3.075227","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/917228121/743494","2022-09-04 00:55:06",2866400,1,"coordinator",105713.5,105713.5,"105713,75","false",""
643374,"CIPOUEST H2020",999909078,"FR09183500040","CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION BRETAGNE","CCI BRETAGNE","false","PUB","1 A RUE LOUIS BRAILLE","35136","Rennes","FR","FRH03","48.0923581,-1.7047704","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999909078/643374","2022-08-11 11:54:51",2348854,1,"coordinator",13566,13566,"16957,5","false",""
643374,"CIPOUEST H2020",999913734,"FR75184401289","CHAMBRE DE COMMERCE ET D'INDUSTRIEDE REGION PAYS DE LA LOIRE","","false","PUB","QUAI ERNEST RENAUD 16 CENTRE DES SALORGES","44105","Nantes Cedex 04","FR","FRG01","47.10641425,-1.5318722879425417","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999913734/643374","2022-08-11 11:54:51",2348855,2,"participant",35343,35343,"44178,75","false",""
879851,"InnosuppEastMed",938673463,"TR8440061733","KAHRAMANMARAS TICARET VE SANAYI ODASI","KAHRAMANMARAS CHAMBER OF COMMERCE AND INDUSTRY","false","PUB","EGEMENLIK MAH ILAHIYAT CAD 6","46060","Kahramanmaras","TR","TR632","38.9597594,34.9249653","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/938673463/879851","2023-12-18 20:26:50",2567543,4,"participant",0,0,"0","false","false"
879851,"InnosuppEastMed",941567070,"TR6030030847","KOSGEB-KUCUK VE ORTA OLCEKLI ISLETMELERI GELISTIRME VE DESTEKLEME IDARESI BASKANLIGI","KOSGEB","false","PUB","HARMAN MAH ABDULHAMIT CD 866 MAMAK","34400","Ankara","TR","TR100","39.8901621,32.8238506","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941567070/879851","2023-12-18 20:26:50",2420013,1,"coordinator",11838.75,11838.75,"11838,75","false",""
879851,"InnosuppEastMed",938679380,"TR0070042813","ADANA TICARET ODASI","ADANA CHAMBER OF COMMERCE","false","PUB","ABIDINPASA CADDESI 52","01010","Adana","TR","TR621","36.9862942,35.328878","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/938679380/879851","2023-12-18 20:26:50",2567541,2,"participant",0,0,"0","false","false"
879851,"InnosuppEastMed",997689621,"TR6180007357","MERSIN TICARET VE SANAYI ODASI","MTSO","false","PUB","ATATURK CADDESI MTSO HIZMET BINASI Kat:2-3-4","33070","Mersin","TR","TR612","38.9597594,34.9249653","http://www.mtso.org.tr/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997689621/879851","2023-12-18 20:26:50",2133024,5,"participant",0,0,"0","false","false"
831230,"WEST-MAR H2020.2019",941567070,"TR6030030847","KOSGEB-KUCUK VE ORTA OLCEKLI ISLETMELERI GELISTIRME VE DESTEKLEME IDARESI BASKANLIGI","KOSGEB","false","PUB","HARMAN MAH ABDULHAMIT CD 866 MAMAK","34400","Ankara","TR","TR100","39.8901621,32.8238506","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941567070/831230","2022-08-25 16:32:41",2420013,1,"coordinator",4150,4150,"4150","false",""
831230,"WEST-MAR H2020.2019",938327173,"TR8440014167","CANAKKALE CHAMBER OF COMMERCE AND INDUSTRY","CTSO","false","PUB","BURSA WAY 7TH KM CTSO CENTER OF FAIR","17100","CANAKKALE","TR","TR222","38.9597594,34.9249653","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/938327173/831230","2022-08-25 16:32:41",2567549,3,"participant",0,0,"0","false","false"
742009,"CESEAND InnoAses3",999809168,"ESQ9150009J","AGENCIA DE INNOVACION Y DESARROLLO DE ANDALUCIA","Agencia IDEA","false","PUB","CALLE LEONARDO DA VINCI 17A","41092","Sevilla","ES","ES618","37.389017,-6.0006381","http://www.agenciaidea.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999809168/742009","2022-08-16 00:37:24",1914774,1,"coordinator",63896,63896,"63896","false",""
742009,"CESEAND InnoAses3",953880444,"ESQ4100812I","AGENCIA ANDALUZA DEL CONOCIMIENTO","AGENCIA ANDALUZA DEL CONOCIMIENTO","false","PUB","AV ALBERT EINSTEIN EDIFICIO WTC","41092","Sevilla","ES","ES618","37.3886303,-5.995317","http://www.juntadeandalucia.es/economiainnovacionyciencia/aac/‎","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953880444/742009","2022-08-16 00:37:24",1932070,2,"participant",63896,63896,"63896","false",""
742009,"CESEAND InnoAses3",953002885,"ESQ4100677F","CONSEJO ANDALUZ DE CAMARAS DE COMERCIO INDUSTRIA Y NAVEGACION","CONSEJO AN","false","PUB","AVDA SAN FRANCISCO JAVIER 9, PLANTA BJ, PUERTA 9 EDIFICIO SEVILLA 2","41018","SEVILLA","ES","ES618","37.5192586,-5.6504755124983","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953002885/742009","2022-08-16 00:37:24",2373225,5,"participant",18256,18256,"18256","false",""
879418,"EEN OUEST H2020",999909078,"FR09183500040","CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION BRETAGNE","CCI BRETAGNE","false","PUB","1 A RUE LOUIS BRAILLE","35136","Rennes","FR","FRH03","48.0923581,-1.7047704","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999909078/879418","2023-12-18 20:13:09",2348854,1,"coordinator",103530,103530,"103530","false",""
699219,"MontEENegro",998525858,"","MINISTARSTVO EKONOMIJE","ME","false","PUB","RIMSKI TRG 46","81000","Podgorica","ME","ME000","42.4424613,19.2456449","http://www.minekon.vlada.cg.yu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998525858/699219","2022-08-05 20:14:17",2578790,1,"coordinator",6103,6103,"6103","false",""
